ID,Study,Male,Adult,enter,exit,event,cause,COD
Eastern_Sierra75,Eastern_Sierra,0,1,0,326,1,Unknown,UNKNOWN
Eastern_Sierra79,Eastern_Sierra,0,0,337,364,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,0,0,365,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,0,0,62,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,1,63,364,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,1,0,364,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,1,0,364,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,1,0,365,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,1,0,364,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,1,0,364,0,Censored,Censored
Eastern_Sierra79,Eastern_Sierra,0,1,0,73,1,Management,SNBS
Eastern_Sierra8,Eastern_Sierra,0,0,79,114,1,ISA,PREDATION
Eastern_Sierra80,Eastern_Sierra,1,1,14,365,0,Censored,Censored
Eastern_Sierra80,Eastern_Sierra,1,1,0,364,0,Censored,Censored
Eastern_Sierra80,Eastern_Sierra,1,1,0,85,0,Censored,Censored
Eastern_Sierra81,Eastern_Sierra,1,1,59,70,0,Censored,Censored
Eastern_Sierra82,Eastern_Sierra,1,1,109,365,0,Censored,Censored
Eastern_Sierra82,Eastern_Sierra,1,1,0,94,0,Censored,Censored
Eastern_Sierra83,Eastern_Sierra,1,0,163,252,0,Censored,Censored
Eastern_Sierra84,Eastern_Sierra,0,1,279,365,0,Censored,Censored
Eastern_Sierra84,Eastern_Sierra,0,1,0,364,0,Censored,Censored
Eastern_Sierra84,Eastern_Sierra,0,1,0,176,1,Unknown,UNKNOWN
Eastern_Sierra85,Eastern_Sierra,1,1,323,365,0,Censored,Censored
Eastern_Sierra85,Eastern_Sierra,1,1,0,364,0,Censored,Censored
Eastern_Sierra85,Eastern_Sierra,1,1,0,12,1,Vehicle,ROAD-KILL
Eastern_Sierra86,Eastern_Sierra,1,1,100,364,0,Censored,Censored
Eastern_Sierra86,Eastern_Sierra,1,1,0,364,0,Censored,Censored
Eastern_Sierra86,Eastern_Sierra,1,1,0,364,0,Censored,Censored
Eastern_Sierra86,Eastern_Sierra,1,1,0,266,1,Unknown,UNKNOWN
Eastern_Sierra87,Eastern_Sierra,1,1,206,364,0,Censored,Censored
Eastern_Sierra87,Eastern_Sierra,1,1,0,364,0,Censored,Censored
Eastern_Sierra87,Eastern_Sierra,1,1,0,364,0,Censored,Censored
Eastern_Sierra87,Eastern_Sierra,1,1,0,365,0,Censored,Censored
Eastern_Sierra87,Eastern_Sierra,1,1,0,29,1,ISA,PREDATION
Eastern_Sierra88,Eastern_Sierra,1,1,262,274,0,Censored,Censored
Eastern_Sierra89,Eastern_Sierra,1,0,332,364,0,Censored,Censored
Eastern_Sierra89,Eastern_Sierra,1,0,0,364,0,Censored,Censored
Eastern_Sierra89,Eastern_Sierra,1,0,0,50,0,Censored,Censored
Eastern_Sierra90,Eastern_Sierra,1,0,33,70,1,ISA,PREDATION
Eastern_Sierra91,Eastern_Sierra,1,0,51,364,0,Censored,Censored
Eastern_Sierra91,Eastern_Sierra,1,0,0,115,0,Censored,Censored
Eastern_Sierra93,Eastern_Sierra,0,1,117,364,0,Censored,Censored
Eastern_Sierra93,Eastern_Sierra,0,1,0,364,0,Censored,Censored
Eastern_Sierra93,Eastern_Sierra,0,1,0,365,0,Censored,Censored
Eastern_Sierra93,Eastern_Sierra,0,1,0,278,1,Management,SNBS
Eastern_Sierra94,Eastern_Sierra,0,1,138,364,0,Censored,Censored
Eastern_Sierra94,Eastern_Sierra,0,1,0,91,1,Management,SNBS
Eastern_Sierra95,Eastern_Sierra,1,1,38,364,0,Censored,Censored
Eastern_Sierra95,Eastern_Sierra,1,1,0,94,1,Management,SNBS
Eastern_Sierra96,Eastern_Sierra,0,0,44,181,0,Censored,Censored
Eastern_Sierra96,Eastern_Sierra,0,1,182,364,0,Censored,Censored
Eastern_Sierra96,Eastern_Sierra,0,1,0,365,0,Censored,Censored
Eastern_Sierra96,Eastern_Sierra,0,1,0,119,1,Unknown,UNKNOWN
Eastern_Sierra97,Eastern_Sierra,1,1,169,364,0,Censored,Censored
Eastern_Sierra97,Eastern_Sierra,1,1,0,365,0,Censored,Censored
Eastern_Sierra97,Eastern_Sierra,1,1,0,364,0,Censored,Censored
Eastern_Sierra97,Eastern_Sierra,1,1,0,174,0,Censored,Censored
Eastern_Sierra98,Eastern_Sierra,0,1,197,234,0,Censored,Censored
HoopaHF01,Hoopa,0,1,184,364,0,Censored,Censored
HoopaHF01,Hoopa,0,1,0,122,0,Censored,Censored
HoopaHF02,Hoopa,0,0,212,358,1,Poached,GUNSHOT
HoopaHF03,Hoopa,0,1,252,364,0,Censored,Censored
HoopaHF03,Hoopa,0,1,0,177,0,Censored,Censored
HoopaHF04,Hoopa,0,1,220,364,0,Censored,Censored
HoopaHF04,Hoopa,0,1,0,132,0,Censored,Censored
HoopaHF05,Hoopa,0,1,287,364,0,Censored,Censored
HoopaHF05,Hoopa,0,1,0,132,0,Censored,Censored
HoopaHM01,Hoopa,1,1,45,364,0,Censored,Censored
HoopaHM01,Hoopa,1,1,0,364,0,Censored,Censored
HoopaHM01,Hoopa,1,1,0,194,0,Censored,Censored
HoopaHM02,Hoopa,1,1,187,364,0,Censored,Censored
HoopaHM02,Hoopa,1,1,0,71,1,Management,DEPREDATION
HoopaHM04,Hoopa,1,0,268,364,0,Censored,Censored
HoopaHM04,Hoopa,1,0,0,304,0,Censored,Censored
HoopaHM04,Hoopa,1,1,305,348,0,Censored,Censored
HoopaHM05,Hoopa,1,1,206,274,0,Censored,Censored
Hunter_Liggett10,Hunter_Liggett,1,1,39,171,0,Censored,Censored
Hunter_Liggett11,Hunter_Liggett,1,1,54,364,0,Censored,Censored
Hunter_Liggett11,Hunter_Liggett,1,1,0,154,0,Censored,Censored
Hunter_Liggett12,Hunter_Liggett,0,1,81,226,0,Censored,Censored
Hunter_Liggett13,Hunter_Liggett,1,1,82,364,0,Censored,Censored
Hunter_Liggett13,Hunter_Liggett,1,1,0,318,0,Censored,Censored
Hunter_Liggett15,Hunter_Liggett,1,1,138,199,0,Censored,Censored
Hunter_Liggett16,Hunter_Liggett,1,0,140,245,0,Censored,Censored
Hunter_Liggett17,Hunter_Liggett,0,1,203,287,0,Censored,Censored
Hunter_Liggett18,Hunter_Liggett,0,1,228,364,0,Censored,Censored
Hunter_Liggett18,Hunter_Liggett,0,1,0,313,0,Censored,Censored
Hunter_Liggett19,Hunter_Liggett,0,1,87,323,0,Censored,Censored
Hunter_Liggett20,Hunter_Liggett,1,1,92,318,0,Censored,Censored
Hunter_Liggett21,Hunter_Liggett,1,1,123,318,0,Censored,Censored
Hunter_Liggett24,Hunter_Liggett,1,1,213,318,0,Censored,Censored
Hunter_Liggett25,Hunter_Liggett,0,1,244,268,0,Censored,Censored
MendocinoF1,Mendocino,0,1,174,364,0,Censored,Censored
MendocinoF1,Mendocino,0,1,0,283,1,Natural (Non-ISA),"NATURAL"
MendocinoF17,Mendocino,0,0,217,364,0,Censored,Censored
MendocinoF17,Mendocino,0,0,0,91,0,Censored,Censored
MendocinoF17,Mendocino,0,1,92,180,1,Natural (Non-ISA),"NATURAL"
MendocinoF19,Mendocino,0,1,219,364,0,Censored,Censored
MendocinoF19,Mendocino,0,1,0,365,0,Censored,Censored
MendocinoF23,Mendocino,0,1,160,346,0,Censored,Censored
MendocinoF43,Mendocino,0,1,110,365,0,Censored,Censored
MendocinoM33,Mendocino,1,1,228,364,0,Censored,Censored
MendocinoM33,Mendocino,1,1,0,305,0,Censored,Censored
MendocinoM36,Mendocino,1,0,110,193,1,ISA,MTN LION
ModocF158,Modoc,0,0,57,364,0,Censored,Censored
ModocF158,Modoc,0,0,0,31,0,Censored,Censored
ModocF158,Modoc,0,1,32,260,1,Management,DEPREDATION
ModocF159,Modoc,0,1,157,364,0,Censored,Censored
ModocF159,Modoc,0,1,0,27,1,Natural (Non-ISA),UNK/STARVATION
ModocF163,Modoc,0,0,26,304,0,Censored,Censored
ModocF163,Modoc,0,1,305,364,0,Censored,Censored
ModocF163,Modoc,0,1,0,364,0,Censored,Censored
ModocF163,Modoc,0,1,0,42,0,Censored,Censored
ModocF164,Modoc,0,1,43,364,0,Censored,Censored
ModocF164,Modoc,0,1,0,364,0,Censored,Censored
ModocF164,Modoc,0,1,0,298,0,Censored,Censored
ModocF167,Modoc,0,1,190,205,0,Censored,Censored
ModocF180,Modoc,0,1,24,364,0,Censored,Censored
ModocF180,Modoc,0,1,0,111,0,Censored,Censored
ModocF182,Modoc,0,1,32,118,0,Censored,Censored
ModocF199,Modoc,0,1,353,364,0,Censored,Censored
ModocF199,Modoc,0,1,0,70,0,Censored,Censored
ModocF201,Modoc,0,1,3,364,0,Censored,Censored
ModocF201,Modoc,0,1,0,292,1,Natural (Non-ISA),DISEASE
ModocF203,Modoc,0,1,24,364,0,Censored,Censored
ModocF203,Modoc,0,1,0,204,0,Censored,Censored
ModocF204,Modoc,0,0,54,334,0,Censored,Censored
ModocF204,Modoc,0,1,335,364,0,Censored,Censored
ModocF204,Modoc,0,1,0,204,0,Censored,Censored
ModocF206,Modoc,0,0,86,264,0,Censored,Censored
ModocM157,Modoc,1,1,50,364,0,Censored,Censored
ModocM157,Modoc,1,1,0,87,1,Management,DEPREDATION
ModocM160,Modoc,1,1,39,257,1,Management,DEPREDATION
ModocM161,Modoc,1,1,57,365,0,Censored,Censored
ModocM161,Modoc,1,1,0,124,0,Censored,Censored
ModocM166,Modoc,1,1,159,364,0,Censored,Censored
ModocM166,Modoc,1,1,0,364,0,Censored,Censored
ModocM166,Modoc,1,1,0,364,0,Censored,Censored
ModocM166,Modoc,1,1,0,204,0,Censored,Censored
ModocM168,Modoc,1,0,333,364,0,Censored,Censored
ModocM168,Modoc,1,0,0,354,0,Censored,Censored
ModocM169,Modoc,1,0,334,364,0,Censored,Censored
ModocM169,Modoc,1,0,0,364,0,Censored,Censored
ModocM169,Modoc,1,0,0,16,0,Censored,Censored
ModocM176,Modoc,1,0,346,364,0,Censored,Censored
ModocM176,Modoc,1,0,0,90,1,Natural (Non-ISA),DISEASE
ModocM177,Modoc,1,0,355,364,0,Censored,Censored
ModocM177,Modoc,1,0,0,72,1,ISA,KILLED BY ANOTHER LION
ModocM178,Modoc,1,1,15,166,0,Censored,Censored
ModocM179,Modoc,1,1,16,364,0,Censored,Censored
ModocM179,Modoc,1,1,0,237,1,Vehicle,POSS. HIT BY CAR
ModocM181,Modoc,1,1,25,364,0,Censored,Censored
ModocM181,Modoc,1,1,0,133,1,ISA,KILLED BY ANOTHER LION
ModocM184,Modoc,1,1,54,364,0,Censored,Censored
ModocM184,Modoc,1,1,0,31,1,Management,DEPREDATION
ModocM197,Modoc,1,1,93,364,0,Censored,Censored
ModocM197,Modoc,1,1,0,93,0,Censored,Censored
ModocM198,Modoc,1,0,186,364,0,Censored,Censored
ModocM198,Modoc,1,0,0,121,0,Censored,Censored
ModocM200,Modoc,1,0,0,364,0,Censored,Censored
ModocM200,Modoc,1,0,0,204,0,Censored,Censored
ModocM202,Modoc,1,0,24,146,1,Management,DEPREDATION
ModocM205,Modoc,1,1,83,183,0,Censored,Censored
Mono176,Mono,0,1,304,364,0,Censored,Censored
Mono176,Mono,0,1,0,364,0,Censored,Censored
Mono176,Mono,0,1,0,147,0,Censored,Censored
Mono230,Mono,0,1,153,365,0,Censored,Censored
Mono230,Mono,0,1,0,364,0,Censored,Censored
Mono230,Mono,0,1,0,153,0,Censored,Censored
Mono235,Mono,0,1,150,176,0,Censored,Censored
Mono288,Mono,0,0,182,365,0,Censored,Censored
Mono288,Mono,0,0,0,90,0,Censored,Censored
Mono288,Mono,0,1,91,190,0,Censored,Censored
Mono323,Mono,1,1,131,364,0,Censored,Censored
Mono323,Mono,1,1,0,364,0,Censored,Censored
Mono323,Mono,1,1,0,149,0,Censored,Censored
Mono380,Mono,0,1,150,365,0,Censored,Censored
Mono380,Mono,0,1,0,271,0,Censored,Censored
Mono430,Mono,1,1,271,364,0,Censored,Censored
Mono430,Mono,1,1,0,147,1,Unknown,UNKNOWN
Mono540,Mono,1,1,315,365,0,Censored,Censored
Mono540,Mono,1,1,0,364,0,Censored,Censored
Mono540,Mono,1,1,0,280,0,Censored,Censored
Mt_DiabloF1,Mt_Diablo,0,1,212,365,0,Censored,Censored
Mt_DiabloF1,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF1,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF1,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF1,Mt_Diablo,0,1,0,365,0,Censored,Censored
Mt_DiabloF1,Mt_Diablo,0,1,0,180,0,Censored,Censored
Mt_DiabloF12,Mt_Diablo,0,1,161,365,0,Censored,Censored
Mt_DiabloF12,Mt_Diablo,0,1,0,183,0,Censored,Censored
Mt_DiabloF14,Mt_Diablo,0,1,299,365,0,Censored,Censored
Mt_DiabloF14,Mt_Diablo,0,1,0,180,0,Censored,Censored
Mt_DiabloF15,Mt_Diablo,0,1,302,308,0,Censored,Censored
Mt_DiabloF2,Mt_Diablo,0,1,258,365,0,Censored,Censored
Mt_DiabloF2,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF2,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF2,Mt_Diablo,0,1,0,326,0,Censored,Censored
Mt_DiabloF3,Mt_Diablo,0,1,291,364,0,Censored,Censored
Mt_DiabloF3,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF3,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF3,Mt_Diablo,0,1,0,20,1,Unknown,UNKNOWN
Mt_DiabloF4,Mt_Diablo,0,1,359,364,0,Censored,Censored
Mt_DiabloF4,Mt_Diablo,0,1,0,162,0,Censored,Censored
Mt_DiabloF6,Mt_Diablo,0,1,137,364,0,Censored,Censored
Mt_DiabloF6,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF6,Mt_Diablo,0,1,0,365,0,Censored,Censored
Mt_DiabloF6,Mt_Diablo,0,1,0,180,0,Censored,Censored
Mt_DiabloF7,Mt_Diablo,0,1,150,364,0,Censored,Censored
Mt_DiabloF7,Mt_Diablo,0,1,0,306,0,Censored,Censored
Mt_DiabloF8,Mt_Diablo,0,1,151,364,0,Censored,Censored
Mt_DiabloF8,Mt_Diablo,0,1,0,364,0,Censored,Censored
Mt_DiabloF8,Mt_Diablo,0,1,0,267,1,Unknown,UNKNOWN
Mt_DiabloM1,Mt_Diablo,1,1,70,365,0,Censored,Censored
Mt_DiabloM1,Mt_Diablo,1,1,0,364,0,Censored,Censored
Mt_DiabloM1,Mt_Diablo,1,1,0,364,0,Censored,Censored
Mt_DiabloM1,Mt_Diablo,1,1,0,251,1,Unknown,UNKNOWN
Mt_DiabloM2,Mt_Diablo,1,1,135,365,0,Censored,Censored
Mt_DiabloM2,Mt_Diablo,1,1,0,65,0,Censored,Censored
Mt_DiabloM3,Mt_Diablo,1,0,217,365,0,Censored,Censored
Mt_DiabloM3,Mt_Diablo,1,0,0,364,0,Censored,Censored
Mt_DiabloM3,Mt_Diablo,1,0,0,90,0,Censored,Censored
Mt_DiabloM3,Mt_Diablo,1,1,91,364,0,Censored,Censored
Mt_DiabloM3,Mt_Diablo,1,1,0,238,1,Unknown,UNKNOWN
Mt_DiabloM4,Mt_Diablo,1,0,54,364,0,Censored,Censored
Mt_DiabloM4,Mt_Diablo,1,0,0,273,0,Censored,Censored
Mt_DiabloM4,Mt_Diablo,1,1,274,364,0,Censored,Censored
Mt_DiabloM4,Mt_Diablo,1,1,0,67,1,Unknown,UNKNOWN
Mt_DiabloM5,Mt_Diablo,1,1,351,364,0,Censored,Censored
Mt_DiabloM5,Mt_Diablo,1,1,0,364,0,Censored,Censored
Mt_DiabloM5,Mt_Diablo,1,1,0,344,1,Unknown,UNKNOWN
Mt_DiabloM6,Mt_Diablo,1,1,295,364,0,Censored,Censored
Mt_DiabloM6,Mt_Diablo,1,1,0,365,0,Censored,Censored
Mt_DiabloM6,Mt_Diablo,1,1,0,92,1,Unknown,UNKNOWN
Mt_DiabloM7,Mt_Diablo,1,0,26,365,0,Censored,Censored
Mt_DiabloM7,Mt_Diablo,1,0,0,172,0,Censored,Censored
Mt_DiabloM8,Mt_Diablo,1,1,56,365,0,Censored,Censored
Mt_DiabloM8,Mt_Diablo,1,1,0,180,0,Censored,Censored
Mt_DiabloM9,Mt_Diablo,1,0,291,365,0,Censored,Censored
Mt_DiabloM9,Mt_Diablo,1,0,0,180,0,Censored,Censored
North_KingsF1,North_Kings,0,1,228,364,0,Censored,Censored
North_KingsF1,North_Kings,0,1,0,365,0,Censored,Censored
North_KingsF1,North_Kings,0,1,0,307,1,Poached,POACHING
North_KingsF10,North_Kings,0,0,219,364,0,Censored,Censored
North_KingsF10,North_Kings,0,0,0,90,0,Censored,Censored
North_KingsF10,North_Kings,0,1,91,364,0,Censored,Censored
North_KingsF10,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF10,North_Kings,0,1,0,365,0,Censored,Censored
North_KingsF10,North_Kings,0,1,0,284,1,Unknown,UNKNOWN
North_KingsF11,North_Kings,0,0,233,364,0,Censored,Censored
North_KingsF11,North_Kings,0,0,0,273,0,Censored,Censored
North_KingsF11,North_Kings,0,1,274,364,0,Censored,Censored
North_KingsF11,North_Kings,0,1,0,340,0,Censored,Censored
North_KingsF12,North_Kings,0,1,208,364,0,Censored,Censored
North_KingsF12,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF12,North_Kings,0,1,0,365,0,Censored,Censored
North_KingsF12,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF12,North_Kings,0,1,0,91,0,Censored,Censored
North_KingsF13,North_Kings,0,0,217,364,0,Censored,Censored
North_KingsF13,North_Kings,0,0,0,90,0,Censored,Censored
North_KingsF13,North_Kings,0,1,91,364,0,Censored,Censored
North_KingsF13,North_Kings,0,1,0,365,0,Censored,Censored
North_KingsF13,North_Kings,0,1,0,274,0,Censored,Censored
North_KingsF14,North_Kings,0,1,172,364,0,Censored,Censored
North_KingsF14,North_Kings,0,1,0,365,0,Censored,Censored
North_KingsF14,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF14,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF14,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF14,North_Kings,0,1,0,271,1,Poached,POACHING
North_KingsF15,North_Kings,0,1,227,365,0,Censored,Censored
North_KingsF15,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF15,North_Kings,0,1,0,2,1,Poached,POACHING
North_KingsF16,North_Kings,0,1,70,364,0,Censored,Censored
North_KingsF16,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF16,North_Kings,0,1,0,287,1,Unknown,UNKNOWN
North_KingsF17,North_Kings,0,1,198,364,0,Censored,Censored
North_KingsF17,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF17,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF17,North_Kings,0,1,0,104,1,Unknown,UNKNOWN
North_KingsF18,North_Kings,0,0,207,364,0,Censored,Censored
North_KingsF18,North_Kings,0,0,0,90,0,Censored,Censored
North_KingsF18,North_Kings,0,1,91,364,0,Censored,Censored
North_KingsF18,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF18,North_Kings,0,1,0,286,0,Censored,Censored
North_KingsF19,North_Kings,0,0,335,364,0,Censored,Censored
North_KingsF19,North_Kings,0,0,0,364,0,Censored,Censored
North_KingsF19,North_Kings,0,0,0,41,1,Unknown,UNKNOWN
North_KingsF2,North_Kings,0,1,57,365,0,Censored,Censored
North_KingsF2,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF2,North_Kings,0,1,0,35,1,Unknown,UNKNOWN
North_KingsF3,North_Kings,0,1,63,365,0,Censored,Censored
North_KingsF3,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF3,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF3,North_Kings,0,1,0,130,1,Unknown,UNKNOWN
North_KingsF4,North_Kings,0,1,81,364,0,Censored,Censored
North_KingsF4,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF4,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF4,North_Kings,0,1,0,172,0,Censored,Censored
North_KingsF5,North_Kings,0,1,84,364,0,Censored,Censored
North_KingsF5,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF5,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF5,North_Kings,0,1,0,89,0,Censored,Censored
North_KingsF6,North_Kings,0,1,86,364,0,Censored,Censored
North_KingsF6,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF6,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF6,North_Kings,0,1,0,365,0,Censored,Censored
North_KingsF6,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF6,North_Kings,0,1,0,94,0,Censored,Censored
North_KingsF7,North_Kings,0,0,335,364,0,Censored,Censored
North_KingsF7,North_Kings,0,0,0,364,0,Censored,Censored
North_KingsF7,North_Kings,0,0,0,364,0,Censored,Censored
North_KingsF7,North_Kings,0,0,0,365,0,Censored,Censored
North_KingsF7,North_Kings,0,0,0,364,0,Censored,Censored
North_KingsF7,North_Kings,0,0,0,364,0,Censored,Censored
North_KingsF7,North_Kings,0,0,0,203,1,Unknown,UNKNOWN
North_KingsF8,North_Kings,0,1,129,364,0,Censored,Censored
North_KingsF8,North_Kings,0,1,0,244,0,Censored,Censored
North_KingsF9,North_Kings,0,0,134,273,0,Censored,Censored
North_KingsF9,North_Kings,0,1,274,364,0,Censored,Censored
North_KingsF9,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF9,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF9,North_Kings,0,1,0,365,0,Censored,Censored
North_KingsF9,North_Kings,0,1,0,364,0,Censored,Censored
North_KingsF9,North_Kings,0,1,0,210,1,Unknown,UNKNOWN
North_KingsM1,North_Kings,1,1,226,364,0,Censored,Censored
North_KingsM1,North_Kings,1,1,0,365,0,Censored,Censored
North_KingsM1,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM1,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM1,North_Kings,1,1,0,39,0,Censored,Censored
North_KingsM10,North_Kings,1,1,320,364,0,Censored,Censored
North_KingsM10,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM10,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM10,North_Kings,1,1,0,93,1,Unknown,UNKNOWN
North_KingsM11,North_Kings,1,1,86,364,0,Censored,Censored
North_KingsM11,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM11,North_Kings,1,1,0,327,1,Unknown,UNKNOWN
North_KingsM2,North_Kings,1,1,100,364,0,Censored,Censored
North_KingsM2,North_Kings,1,1,0,209,1,Management,DEPREDATION
North_KingsM3,North_Kings,1,1,100,364,0,Censored,Censored
North_KingsM3,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM3,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM3,North_Kings,1,1,0,194,1,Management,DEPREDATION
North_KingsM4,North_Kings,1,1,108,364,0,Censored,Censored
North_KingsM4,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM4,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM4,North_Kings,1,1,0,365,0,Censored,Censored
North_KingsM4,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM4,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM4,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM4,North_Kings,1,1,0,85,0,Censored,Censored
North_KingsM5,North_Kings,1,1,135,364,0,Censored,Censored
North_KingsM5,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM5,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM5,North_Kings,1,1,0,166,1,Unknown,UNKNOWN
North_KingsM6,North_Kings,1,1,38,364,0,Censored,Censored
North_KingsM6,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM6,North_Kings,1,1,0,365,0,Censored,Censored
North_KingsM6,North_Kings,1,1,0,16,1,Unknown,UNKNOWN
North_KingsM7,North_Kings,1,1,187,365,0,Censored,Censored
North_KingsM7,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM7,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM7,North_Kings,1,1,0,281,1,Unknown,UNKNOWN
North_KingsM8,North_Kings,1,1,251,365,0,Censored,Censored
North_KingsM8,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM8,North_Kings,1,1,0,154,1,Unknown,UNKNOWN
North_KingsM9,North_Kings,1,1,95,364,0,Censored,Censored
North_KingsM9,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM9,North_Kings,1,1,0,364,0,Censored,Censored
North_KingsM9,North_Kings,1,1,0,137,1,Management,DEPREDATION
PeninsularP250,Peninsular,1,0,11,144,1,Natural (Non-ISA),UNKNOWN - NATURAL
PeninsularP251,Peninsular,1,1,11,204,0,Censored,Censored
PeninsularP252,Peninsular,1,0,13,191,1,ISA,INTRASPECIFIC STRIFE
PeninsularP253,Peninsular,0,1,33,150,1,Vehicle,HIT BY CAR
PeninsularP254,Peninsular,1,1,38,204,0,Censored,Censored
PeninsularP255,Peninsular,0,0,47,116,0,Censored,Censored
PeninsularP256,Peninsular,0,0,84,125,1,ISA,INTRASPECIFIC STRIFE
PeninsularP257,Peninsular,0,1,91,204,0,Censored,Censored
PeninsularP258,Peninsular,0,0,137,204,0,Censored,Censored
PlumasPF1,Plumas,0,1,261,365,0,Censored,Censored
PlumasPF1,Plumas,0,1,0,364,0,Censored,Censored
PlumasPF1,Plumas,0,1,0,14,0,Censored,Censored
PlumasPF3,Plumas,0,1,336,365,0,Censored,Censored
PlumasPF3,Plumas,0,1,0,236,0,Censored,Censored
PlumasPF4,Plumas,0,1,338,365,0,Censored,Censored
PlumasPF4,Plumas,0,1,0,178,1,Natural (Non-ISA),"NATURAL"
PlumasPF5,Plumas,0,1,341,365,0,Censored,Censored
PlumasPF5,Plumas,0,1,0,364,0,Censored,Censored
PlumasPF5,Plumas,0,1,0,150,0,Censored,Censored
PlumasPM1,Plumas,1,1,136,365,0,Censored,Censored
PlumasPM1,Plumas,1,1,0,39,1,Natural (Non-ISA),"NATURAL"
PlumasPM2,Plumas,1,1,137,365,0,Censored,Censored
PlumasPM2,Plumas,1,1,0,220,0,Censored,Censored
PlumasPM3,Plumas,1,1,342,365,0,Censored,Censored
PlumasPM3,Plumas,1,1,0,348,0,Censored,Censored
RedwoodsF1,Redwoods,0,1,153,364,0,Censored,Censored
RedwoodsF1,Redwoods,0,1,0,365,0,Censored,Censored
RedwoodsF1,Redwoods,0,1,0,120,0,Censored,Censored
RedwoodsF2,Redwoods,0,1,208,364,0,Censored,Censored
RedwoodsF2,Redwoods,0,1,0,365,0,Censored,Censored
RedwoodsF2,Redwoods,0,1,0,151,0,Censored,Censored
RedwoodsF3,Redwoods,0,1,91,364,0,Censored,Censored
RedwoodsF3,Redwoods,0,1,0,365,0,Censored,Censored
RedwoodsF3,Redwoods,0,1,0,120,0,Censored,Censored
RedwoodsM1,Redwoods,1,1,259,364,0,Censored,Censored
RedwoodsM1,Redwoods,1,1,0,364,0,Censored,Censored
RedwoodsM1,Redwoods,1,1,0,262,1,Poached,POACHING
RedwoodsM2,Redwoods,1,1,265,364,0,Censored,Censored
RedwoodsM2,Redwoods,1,1,0,364,0,Censored,Censored
